DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
POLICE DEPARTMENT,70235,$80K,Above 50K
DEPARTMENT OF FINANCE,40523,$50K,Below 50K
N.Y.C. HOUSING AUTHORITY,10050,$90K,Above 50K
DISTRICT ATTORNEY-NEW YORK,56058,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,226,$120K,Above 50K
DISTRICT ATTORNEY-NEW YORK,10026,$90K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT FOR THE AGING,9749,$00K,Below 50K
DEPARTMENT OF BUSINESS SER,10251,$30K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
N.Y.C. HOUSING AUTHORITY,80202,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
COMMUNITY BOARD NO.3-MANHA,56057,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,22427,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
TRIBOROUGH BRIDGE AND TUNN,70710,$30K,Below 50K
DEPARTMENT OF YOUTH AND CO,10209,$00K,Below 50K
DEPARTMENT OF ENVIRONMENTA,13631,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,526,$80K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
POLICE DEPARTMENT,70210,$50K,Below 50K
DEPARTMENT OF FINANCE,1002,$90K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,10252,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,1002A,$80K,Above 50K
N.Y.C. TRANSIT AUTHORITY,441,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
CUNY BRONX COMMUNITY COLLE,4865,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
FINANCIAL INFORMATION SERV,13621,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10251,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,813,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,15,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,201,$110K,Above 50K
N.Y.C. TRANSIT AUTHORITY,402,$20K,Below 50K
N.Y.C. TRANSIT AUTHORITY,499,$70K,Above 50K
DEPARTMENT OF CORRECTION,7048C,$110K,Above 50K
DEPARTMENT OF EDUCATION,13632,$80K,Above 50K
DEPARTMENT OF HEALTH AND M,40526,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T01,$50K,Below 50K
CITY COUNCIL,94074,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T01,$50K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,7165A,$40K,Below 50K
DEPARTMENT OF CITY PLANNIN,22122,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,40510,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,26,$90K,Above 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
LAW DEPARTMENT,30080,$40K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF EDUCATION,51222,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,12627,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,81310,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,726,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,346,$80K,Above 50K
DEPARTMENT OF INVESTIGATIO,13632,$80K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
DEPARTMENT OF EDUCATION,1263B,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,441,$70K,Above 50K
CAMPAIGN FINANCE BOARD,10026,$110K,Above 50K
FIRE DEPARTMENT,20515,$80K,Above 50K
FIRE DEPARTMENT,10124,$00K,Below 50K
LAW DEPARTMENT,30080,$40K,Below 50K
FIRE DEPARTMENT,53053,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,13631,$00K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4804,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4294,$00K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,4017,$40K,Below 50K
DEPARTMENT OF BUSINESS SER,40563,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,13632,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,687,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,290,$130K,Above 50K
POLICE DEPARTMENT,70260,$100K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
FIRE DEPARTMENT,53053,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00CS2,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,791,$70K,Above 50K
DISTRICT ATTORNEY-NEW YORK,56058,$90K,Above 50K
TRIBOROUGH BRIDGE AND TUNN,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,499,$70K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
NYC EMPLOYEES' RETIREMENT,40510,$50K,Below 50K
DEPARTMENT OF EDUCATION,6786,$40K,Below 50K
DEPARTMENT OF PARKS & RECR,6664,$00K,Below 50K
DEPARTMENT OF FINANCE,10049,$110K,Above 50K
N.Y.C. HOUSING AUTHORITY,80201,$50K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,83008,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,638,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,555,$70K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
OFFICE OF THE COMPTROLLER,10251,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
DEPARTMENT OF EDUCATION,10001,$110K,Above 50K
N.Y.C. TRANSIT AUTHORITY,00T25,$70K,Above 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
DEPARTMENT OF ENVIRONMENTA,10251,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,41120,$30K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF FINANCE,40523,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,298,$30K,Below 50K
FIRE DEPARTMENT,70310,$70K,Above 50K
CUNY MANHATTAN COMMUNITY C,4808,$40K,Below 50K
DEPARTMENT OF ENVIRONMENTA,83008,$110K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4612,$00K,Below 50K
DEPARTMENT OF EDUCATION,12634,$60K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
FIRE DEPARTMENT,53054,$50K,Below 50K
CUNY MANHATTAN COMMUNITY C,4008,$50K,Below 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,270,$70K,Above 50K
TRIBOROUGH BRIDGE AND TUNN,70710,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,21849,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56057,$40K,Below 50K
BOARD OF ELECTIONS,94232,$00K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,560,$70K,Above 50K
BOROUGH PRESIDENT-MANHATTA,22117,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,817,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
LAW DEPARTMENT,13616,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,10072,$70K,Above 50K
DEPARTMENT OF INFORMATION,13632,$90K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10050,$80K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,31118,$60K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
OFFICE OF THE COMPTROLLER,40502,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,40526,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,80210,$70K,Above 50K
TRIBOROUGH BRIDGE AND TUNN,70710,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
ADMINISTRATION FOR CHILDRE,10056,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,70260,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,13620,$30K,Below 50K
DEPARTMENT OF HEALTH AND M,12648,$40K,Below 50K
DEPARTMENT OF FINANCE,10251,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
TAXI AND LIMOUSINE COMMISS,13632,$70K,Above 50K
FIRE DEPARTMENT,53055,$60K,Above 50K
DEPARTMENT OF SANITATION,70112,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,10124,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
CITY COUNCIL,94425,$00K,Below 50K
POLICE DEPARTMENT,70235,$70K,Above 50K
OFFICE OF MANAGEMENT AND B,6088,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,21744,$50K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,13631,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,40510,$50K,Below 50K
DEPARTMENT OF FINANCE,40523,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,592,$90K,Above 50K
FIRE DEPARTMENT,53053,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT FOR THE AGING,52312,$70K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,10102,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12704,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF FINANCE,40523,$60K,Above 50K
POLICE DEPARTMENT,7021B,$90K,Above 50K
OFFICE OF LABOR RELATIONS,10251,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,270,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,00T06,$50K,Below 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,10102,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,441,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
DEPARTMENT OF EDUCATION,12832,$40K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,51191,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$50K,Below 50K
DEPARTMENT OF EDUCATION,1262,$70K,Above 50K
NYC EMPLOYEES' RETIREMENT,40493,$50K,Below 50K
DEPARTMENT OF CITYWIDE ADM,91717,$00K,Below 50K
DEPARTMENT OF ENVIRONMENTA,22427,$70K,Above 50K
DEPARTMENT OF FINANCE,40202,$70K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4877,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,547,$90K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,7026U,$190K,Above 50K
N.Y.C. TRANSIT AUTHORITY,49,$80K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,40526,$40K,Below 50K
DEPARTMENT OF FINANCE,13632,$90K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF FINANCE,10251,$30K,Below 50K
DEPARTMENT OF INFORMATION,20246,$50K,Below 50K
DEPARTMENT OF SANITATION,70112,$40K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56058,$60K,Above 50K
DEPARTMENT OF ENVIRONMENTA,20113,$40K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF PARKS & RECR,21315,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,31113,$50K,Below 50K
DEPARTMENT OF SANITATION,13611,$50K,Below 50K
DEPARTMENT OF CITY PLANNIN,13632,$90K,Above 50K
CUNY MANHATTAN COMMUNITY C,4800,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,499,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,650,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,906,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,791,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
FIRE DEPARTMENT,53053,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10251,$30K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,4865,$30K,Below 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,13611,$00K,Below 50K
DEPARTMENT OF ENVIRONMENTA,20618,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,878,$60K,Above 50K
CUNY LAGUARDIA COMMUNITY C,4294,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,913,$70K,Above 50K
DEPARTMENT OF TRANSPORTATI,12627,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF EDUCATION,13632,$100K,Above 50K
DEPARTMENT OF EDUCATION,13631,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,20510,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,325,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,324,$90K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT FOR THE AGING,9749,$00K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4861,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF EDUCATION,51222,$60K,Above 50K
POLICE DEPARTMENT,7023A,$110K,Above 50K
N.Y.C. TRANSIT AUTHORITY,100,$70K,Above 50K
DEPARTMENT OF EDUCATION,51221,$60K,Above 50K
DEPARTMENT OF CORRECTION,54610,$50K,Below 50K
DISTRICT ATTORNEY-NEW YORK,30114,$80K,Above 50K
N.Y.C. HOUSING AUTHORITY,10252,$30K,Below 50K
DEPARTMENT OF TRANSPORTATI,10251,$50K,Below 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
N.Y.C. HOUSING AUTHORITY,34221,$60K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF ENVIRONMENTA,21822,$50K,Below 50K
DEPARTMENT OF HEALTH AND M,91212,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
DEPARTMENT OF HOMELESS SER,70817,$40K,Below 50K
DEPARTMENT OF CONSUMER AFF,10251,$30K,Below 50K
DEPARTMENT OF PARKS & RECR,81111,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,623,$80K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10251,$40K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,70711,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF EDUCATION,54503,$20K,Below 50K
ADMINISTRATION FOR CHILDRE,52295,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,31118,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
TRIBOROUGH BRIDGE AND TUNN,70710,$00K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
DEPARTMENT OF PARKS & RECR,56057,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,321,$70K,Above 50K
DEPARTMENT OF PARKS & RECR,91406,$00K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$50K,Below 50K
ADMINISTRATION FOR CHILDRE,52366,$40K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
POLICE DEPARTMENT,71012,$40K,Below 50K
OFFICE OF THE MAYOR,0668A,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,734,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,100,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
POLICE DEPARTMENT,20415,$80K,Above 50K
DISTRICT ATTORNEY-NEW YORK,30114,$110K,Above 50K
HOUSING PRESERVATION & DEV,22122,$90K,Above 50K
DEPARTMENT OF PARKS & RECR,60421,$30K,Below 50K
DEPARTMENT OF HEALTH AND M,13632,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,448,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T01,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,270,$70K,Above 50K
POLICE DEPARTMENT,71651,$20K,Below 50K
DEPARTMENT OF EDUCATION,13615,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,70817,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,00T06,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,255,$70K,Above 50K
CUNY MANHATTAN COMMUNITY C,10102,$00K,Below 50K
DEPARTMENT OF SANITATION,91225,$80K,Above 50K
DEPARTMENT OF PARKS & RECR,83008,$110K,Above 50K
N.Y.C. HOUSING AUTHORITY,91722,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,387,$60K,Above 50K
DEPARTMENT OF YOUTH AND CO,10095,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,52367,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,10251,$30K,Below 50K
POLICE DEPARTMENT,70205,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,821,$50K,Below 50K
DEPARTMENT OF HEALTH AND M,10124,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52316,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$40K,Below 50K
CUNY COLLEGE OF STATEN ISL,10102,$00K,Below 50K
HOUSING PRESERVATION & DEV,10124,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
FIRE DEPARTMENT,53053,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
POLICE DEPARTMENT,7021A,$80K,Above 50K
CUNY HOSTOS COMMUNITY COLL,4861,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,813,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CORRECTION,70410,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,90644,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,652,$70K,Above 50K
CUNY LAGUARDIA COMMUNITY C,4008,$70K,Above 50K
N.Y.C. TRANSIT AUTHORITY,339,$50K,Below 50K
DEPARTMENT OF HOMELESS SER,10251,$30K,Below 50K
CUNY MANHATTAN COMMUNITY C,4625,$00K,Below 50K
POLICE DEPARTMENT,10144,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,651,$60K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF BUILDINGS,94355,$200K,Above 50K
CUNY KINGSBOROUGH COMMMUNI,4601,$00K,Below 50K
DEPARTMENT OF CORRECTION,70410,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,609,$60K,Above 50K
LAW DEPARTMENT,30080,$30K,Below 50K
LAW DEPARTMENT,30726,$40K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56057,$50K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
POLICE DEPARTMENT,71651,$30K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10124,$40K,Below 50K
POLICE DEPARTMENT,60817,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
CUNY HOSTOS COMMUNITY COLL,4625,$00K,Below 50K
POLICE DEPARTMENT,31170,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,253,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,332,$60K,Above 50K
CUNY BRONX COMMUNITY COLLE,4294,$00K,Below 50K
CUNY QUEENSBOROUGH COMMUNI,4017,$30K,Below 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF PARKS & RECR,1002C,$60K,Above 50K
HRA/DEPARTMENT OF SOCIAL S,52314,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,100,$70K,Above 50K
POLICE DEPARTMENT,71652,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,253,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$60K,Above 50K
FIRE DEPARTMENT,53050,$120K,Above 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
DEPARTMENT OF ENVIRONMENTA,22427,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,285,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,280,$120K,Above 50K
DEPARTMENT OF ENVIRONMENTA,21822,$70K,Above 50K
DEPARTMENT OF CORRECTION,70410,$50K,Below 50K
CUNY MANHATTAN COMMUNITY C,4008,$70K,Above 50K
DEPARTMENT OF BUILDINGS,10251,$40K,Below 50K
CUNY LAGUARDIA COMMUNITY C,4096,$60K,Above 50K
N.Y.C. TRANSIT AUTHORITY,650,$70K,Above 50K
ADMINISTRATION FOR CHILDRE,56056,$30K,Below 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
N.Y.C. HOUSING AUTHORITY,82009,$30K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,4687,$00K,Below 50K
DEPARTMENT OF EDUCATION,10031,$70K,Above 50K
DEPARTMENT OF CITYWIDE ADM,10209,$00K,Below 50K
DEPARTMENT OF INFORMATION,13611,$50K,Below 50K
CUNY LAGUARDIA COMMUNITY C,10102,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,320,$70K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,10102,$00K,Below 50K
DEPARTMENT OF EDUCATION,10050,$80K,Above 50K
DEPARTMENT OF CITYWIDE ADM,12702,$00K,Below 50K
DEPARTMENT OF TRANSPORTATI,20202,$50K,Below 50K
N.Y.C. TRANSIT AUTHORITY,341,$70K,Above 50K
DEPARTMENT OF CORRECTION,60948,$70K,Above 50K
DEPARTMENT OF HOMELESS SER,10124,$40K,Below 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
POLICE DEPARTMENT,7023A,$100K,Above 50K
N.Y.C. TRANSIT AUTHORITY,486,$100K,Above 50K
POLICE DEPARTMENT,71014,$60K,Above 50K
POLICE DEPARTMENT,7026E,$160K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
DEPARTMENT OF CORRECTION,70410,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,748,$60K,Above 50K
DEPARTMENT OF HEALTH AND M,13632,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,412,$60K,Above 50K
POLICE DEPARTMENT,70210,$70K,Above 50K
N.Y.C. HOUSING AUTHORITY,90698,$00K,Below 50K
DEPARTMENT OF PARKS & RECR,22124,$70K,Above 50K
DEPARTMENT OF EDUCATION,56057,$40K,Below 50K
HRA/DEPARTMENT OF SOCIAL S,10104,$30K,Below 50K
DISTRICT ATTORNEY-BRONX CO,30114,$50K,Below 50K
DISTRICT ATTORNEY-NEW YORK,56057,$30K,Below 50K
POLICE DEPARTMENT,10147,$40K,Below 50K
CUNY KINGSBOROUGH COMMMUNI,10101,$00K,Below 50K
N.Y.C. TRANSIT AUTHORITY,693,$70K,Above 50K
DISTRICT ATTORNEY-QUEENS C,30114,$80K,Above 50K
ADMINISTRATION FOR CHILDRE,10056,$50K,Below 50K
DEPARTMENT OF INFORMATION,10050,$100K,Above 50K
CUNY MANHATTAN COMMUNITY C,4689,$00K,Below 50K
DEPARTMENT OF TRANSPORTATI,20215,$90K,Above 50K
DEPARTMENT OF CORRECTION,70410,$70K,Above 50K
CUNY QUEENSBOROUGH COMMUNI,4008,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,21744,$60K,Above 50K
DEPARTMENT OF TRANSPORTATI,56058,$40K,Below 50K
N.Y.C. TRANSIT AUTHORITY,642,$110K,Above 50K
DEPARTMENT OF EDUCATION,40493,$50K,Below 50K
POLICE DEPARTMENT,70235,$90K,Above 50K
N.Y.C. TRANSIT AUTHORITY,652,$70K,Above 50K
DEPARTMENT OF HEALTH AND M,51191,$30K,Below 50K
N.Y.C. TRANSIT AUTHORITY,325,$60K,Above 50K
POLICE DEPARTMENT,70210,$40K,Below 50K
POLICE DEPARTMENT,70260,$110K,Above 50K
BOARD OF ELECTIONS,94367,$00K,Below 50K
DEPARTMENT OF SANITATION,10251,$30K,Below 50K
